week,month,staff_name,role,service,present
43,10,Sarah Moore,nurse,general_medicine,True
44,11,Sarah Moore,nurse,general_medicine,True
45,11,Sarah Moore,nurse,general_medicine,False
46,11,Sarah Moore,nurse,general_medicine,True
47,11,Sarah Moore,nurse,general_medicine,False
48,12,Sarah Moore,nurse,general_medicine,False
49,12,Sarah Moore,nurse,general_medicine,True
50,12,Sarah Moore,nurse,general_medicine,True
51,12,Sarah Moore,nurse,general_medicine,False
52,13,Sarah Moore,nurse,general_medicine,False
1,1,Angela Lopez,nurse,general_medicine,True
2,1,Angela Lopez,nurse,general_medicine,True
3,1,Angela Lopez,nurse,general_medicine,False
4,1,Angela Lopez,nurse,general_medicine,True
5,2,Angela Lopez,nurse,general_medicine,True
6,2,Angela Lopez,nurse,general_medicine,False
7,2,Angela Lopez,nurse,general_medicine,True
8,2,Angela Lopez,nurse,general_medicine,False
9,3,Angela Lopez,nurse,general_medicine,False
10,3,Angela Lopez,nurse,general_medicine,True
11,3,Angela Lopez,nurse,general_medicine,True
12,3,Angela Lopez,nurse,general_medicine,False
13,4,Angela Lopez,nurse,general_medicine,True
14,4,Angela Lopez,nurse,general_medicine,False
15,4,Angela Lopez,nurse,general_medicine,False
16,4,Angela Lopez,nurse,general_medicine,True
17,4,Angela Lopez,nurse,general_medicine,False
18,5,Angela Lopez,nurse,general_medicine,False
19,5,Angela Lopez,nurse,general_medicine,True
20,5,Angela Lopez,nurse,general_medicine,False
21,5,Angela Lopez,nurse,general_medicine,False
22,6,Angela Lopez,nurse,general_medicine,False
23,6,Angela Lopez,nurse,general_medicine,True
24,6,Angela Lopez,nurse,general_medicine,False
25,6,Angela Lopez,nurse,general_medicine,True
26,7,Angela Lopez,nurse,general_medicine,False
27,7,Angela Lopez,nurse,general_medicine,False
28,7,Angela Lopez,nurse,general_medicine,True
29,7,Angela Lopez,nurse,general_medicine,True
30,7,Angela Lopez,nurse,general_medicine,False
31,8,Angela Lopez,nurse,general_medicine,True
32,8,Angela Lopez,nurse,general_medicine,True
33,8,Angela Lopez,nurse,general_medicine,False
34,8,Angela Lopez,nurse,general_medicine,True
35,9,Angela Lopez,nurse,general_medicine,False
36,9,Angela Lopez,nurse,general_medicine,False
37,9,Angela Lopez,nurse,general_medicine,True
38,9,Angela Lopez,nurse,general_medicine,True
39,10,Angela Lopez,nurse,general_medicine,False
40,10,Angela Lopez,nurse,general_medicine,True
41,10,Angela Lopez,nurse,general_medicine,True
42,10,Angela Lopez,nurse,general_medicine,False
43,10,Angela Lopez,nurse,general_medicine,True
44,11,Angela Lopez,nurse,general_medicine,True
45,11,Angela Lopez,nurse,general_medicine,False
46,11,Angela Lopez,nurse,general_medicine,True
47,11,Angela Lopez,nurse,general_medicine,True
48,12,Angela Lopez,nurse,general_medicine,False
49,12,Angela Lopez,nurse,general_medicine,True
50,12,Angela Lopez,nurse,general_medicine,True
51,12,Angela Lopez,nurse,general_medicine,False
52,13,Angela Lopez,nurse,general_medicine,True
1,1,Megan Young,nurse,general_medicine,True
2,1,Megan Young,nurse,general_medicine,True
3,1,Megan Young,nurse,general_medicine,False
4,1,Megan Young,nurse,general_medicine,True
5,2,Megan Young,nurse,general_medicine,True
6,2,Megan Young,nurse,general_medicine,False
7,2,Megan Young,nurse,general_medicine,True
8,2,Megan Young,nurse,general_medicine,True
9,3,Megan Young,nurse,general_medicine,False
10,3,Megan Young,nurse,general_medicine,True
11,3,Megan Young,nurse,general_medicine,True
12,3,Megan Young,nurse,general_medicine,False
13,4,Megan Young,nurse,general_medicine,True
14,4,Megan Young,nurse,general_medicine,True
15,4,Megan Young,nurse,general_medicine,False
16,4,Megan Young,nurse,general_medicine,True
17,4,Megan Young,nurse,general_medicine,False
18,5,Megan Young,nurse,general_medicine,False
19,5,Megan Young,nurse,general_medicine,True
20,5,Megan Young,nurse,general_medicine,True
21,5,Megan Young,nurse,general_medicine,False
22,6,Megan Young,nurse,general_medicine,True
23,6,Megan Young,nurse,general_medicine,True
24,6,Megan Young,nurse,general_medicine,False
25,6,Megan Young,nurse,general_medicine,True
26,7,Megan Young,nurse,general_medicine,True
27,7,Megan Young,nurse,general_medicine,False
28,7,Megan Young,nurse,general_medicine,True
29,7,Megan Young,nurse,general_medicine,True
30,7,Megan Young,nurse,general_medicine,False
31,8,Megan Young,nurse,general_medicine,True
32,8,Megan Young,nurse,general_medicine,True
33,8,Megan Young,nurse,general_medicine,False
34,8,Megan Young,nurse,general_medicine,True
35,9,Megan Young,nurse,general_medicine,True
36,9,Megan Young,nurse,general_medicine,False
37,9,Megan Young,nurse,general_medicine,True
38,9,Megan Young,nurse,general_medicine,True
39,10,Megan Young,nurse,general_medicine,False
40,10,Megan Young,nurse,general_medicine,True
41,10,Megan Young,nurse,general_medicine,True
42,10,Megan Young,nurse,general_medicine,False
43,10,Megan Young,nurse,general_medicine,True
44,11,Megan Young,nurse,general_medicine,False
45,11,Megan Young,nurse,general_medicine,False
46,11,Megan Young,nurse,general_medicine,True
47,11,Megan Young,nurse,general_medicine,False
48,12,Megan Young,nurse,general_medicine,False
49,12,Megan Young,nurse,general_medicine,False
50,12,Megan Young,nurse,general_medicine,False
51,12,Megan Young,nurse,general_medicine,False
52,13,Megan Young,nurse,general_medicine,True
1,1,Steve Sanchez,nurse,general_medicine,True
2,1,Steve Sanchez,nurse,general_medicine,True
3,1,Steve Sanchez,nurse,general_medicine,False
4,1,Steve Sanchez,nurse,general_medicine,True
5,2,Steve Sanchez,nurse,general_medicine,True
6,2,Steve Sanchez,nurse,general_medicine,False
7,2,Steve Sanchez,nurse,general_medicine,True
8,2,Steve Sanchez,nurse,general_medicine,True
9,3,Steve Sanchez,nurse,general_medicine,False
10,3,Steve Sanchez,nurse,general_medicine,True
11,3,Steve Sanchez,nurse,general_medicine,True
12,3,Steve Sanchez,nurse,general_medicine,False
13,4,Steve Sanchez,nurse,general_medicine,True
14,4,Steve Sanchez,nurse,general_medicine,False
15,4,Steve Sanchez,nurse,general_medicine,False
16,4,Steve Sanchez,nurse,general_medicine,False
17,4,Steve Sanchez,nurse,general_medicine,True
18,5,Steve Sanchez,nurse,general_medicine,False
19,5,Steve Sanchez,nurse,general_medicine,False
20,5,Steve Sanchez,nurse,general_medicine,True
21,5,Steve Sanchez,nurse,general_medicine,False
22,6,Steve Sanchez,nurse,general_medicine,True
23,6,Steve Sanchez,nurse,general_medicine,True
24,6,Steve Sanchez,nurse,general_medicine,False
25,6,Steve Sanchez,nurse,general_medicine,True
26,7,Steve Sanchez,nurse,general_medicine,True
27,7,Steve Sanchez,nurse,general_medicine,False
28,7,Steve Sanchez,nurse,general_medicine,True
29,7,Steve Sanchez,nurse,general_medicine,True
30,7,Steve Sanchez,nurse,general_medicine,False
31,8,Steve Sanchez,nurse,general_medicine,True
32,8,Steve Sanchez,nurse,general_medicine,True
33,8,Steve Sanchez,nurse,general_medicine,False
34,8,Steve Sanchez,nurse,general_medicine,True
35,9,Steve Sanchez,nurse,general_medicine,True
36,9,Steve Sanchez,nurse,general_medicine,False
37,9,Steve Sanchez,nurse,general_medicine,True
38,9,Steve Sanchez,nurse,general_medicine,True
39,10,Steve Sanchez,nurse,general_medicine,False
40,10,Steve Sanchez,nurse,general_medicine,True
41,10,Steve Sanchez,nurse,general_medicine,True
42,10,Steve Sanchez,nurse,general_medicine,False
43,10,Steve Sanchez,nurse,general_medicine,True
44,11,Steve Sanchez,nurse,general_medicine,True
45,11,Steve Sanchez,nurse,general_medicine,False
46,11,Steve Sanchez,nurse,general_medicine,True
47,11,Steve Sanchez,nurse,general_medicine,True
48,12,Steve Sanchez,nurse,general_medicine,False
49,12,Steve Sanchez,nurse,general_medicine,True
50,12,Steve Sanchez,nurse,general_medicine,False
51,12,Steve Sanchez,nurse,general_medicine,False
52,13,Steve Sanchez,nurse,general_medicine,True
1,1,Lisa Barnes,nurse,general_medicine,True
2,1,Lisa Barnes,nurse,general_medicine,True
3,1,Lisa Barnes,nurse,general_medicine,False
4,1,Lisa Barnes,nurse,general_medicine,False
5,2,Lisa Barnes,nurse,general_medicine,False
6,2,Lisa Barnes,nurse,general_medicine,False
7,2,Lisa Barnes,nurse,general_medicine,True
8,2,Lisa Barnes,nurse,general_medicine,True
9,3,Lisa Barnes,nurse,general_medicine,False
10,3,Lisa Barnes,nurse,general_medicine,False
11,3,Lisa Barnes,nurse,general_medicine,True
12,3,Lisa Barnes,nurse,general_medicine,False
13,4,Lisa Barnes,nurse,general_medicine,True
14,4,Lisa Barnes,nurse,general_medicine,True
15,4,Lisa Barnes,nurse,general_medicine,False
16,4,Lisa Barnes,nurse,general_medicine,True
17,4,Lisa Barnes,nurse,general_medicine,True
18,5,Lisa Barnes,nurse,general_medicine,False
19,5,Lisa Barnes,nurse,general_medicine,True
20,5,Lisa Barnes,nurse,general_medicine,True
21,5,Lisa Barnes,nurse,general_medicine,False
22,6,Lisa Barnes,nurse,general_medicine,True
23,6,Lisa Barnes,nurse,general_medicine,True
24,6,Lisa Barnes,nurse,general_medicine,False
25,6,Lisa Barnes,nurse,general_medicine,True
26,7,Lisa Barnes,nurse,general_medicine,True
27,7,Lisa Barnes,nurse,general_medicine,False
28,7,Lisa Barnes,nurse,general_medicine,True
29,7,Lisa Barnes,nurse,general_medicine,True
30,7,Lisa Barnes,nurse,general_medicine,False
31,8,Lisa Barnes,nurse,general_medicine,True
32,8,Lisa Barnes,nurse,general_medicine,True
33,8,Lisa Barnes,nurse,general_medicine,False
34,8,Lisa Barnes,nurse,general_medicine,True
35,9,Lisa Barnes,nurse,general_medicine,True
36,9,Lisa Barnes,nurse,general_medicine,False
37,9,Lisa Barnes,nurse,general_medicine,True
38,9,Lisa Barnes,nurse,general_medicine,True
39,10,Lisa Barnes,nurse,general_medicine,False
40,10,Lisa Barnes,nurse,general_medicine,True
41,10,Lisa Barnes,nurse,general_medicine,True
42,10,Lisa Barnes,nurse,general_medicine,False
43,10,Lisa Barnes,nurse,general_medicine,True
44,11,Lisa Barnes,nurse,general_medicine,True
45,11,Lisa Barnes,nurse,general_medicine,False
46,11,Lisa Barnes,nurse,general_medicine,True
47,11,Lisa Barnes,nurse,general_medicine,False
48,12,Lisa Barnes,nurse,general_medicine,False
49,12,Lisa Barnes,nurse,general_medicine,True
50,12,Lisa Barnes,nurse,general_medicine,True
51,12,Lisa Barnes,nurse,general_medicine,False
52,13,Lisa Barnes,nurse,general_medicine,False
1,1,Kelly Donovan,nurse,general_medicine,True
2,1,Kelly Donovan,nurse,general_medicine,True
3,1,Kelly Donovan,nurse,general_medicine,False
4,1,Kelly Donovan,nurse,general_medicine,True
5,2,Kelly Donovan,nurse,general_medicine,True
6,2,Kelly Donovan,nurse,general_medicine,False
7,2,Kelly Donovan,nurse,general_medicine,True
8,2,Kelly Donovan,nurse,general_medicine,True
9,3,Kelly Donovan,nurse,general_medicine,False
10,3,Kelly Donovan,nurse,general_medicine,False
11,3,Kelly Donovan,nurse,general_medicine,True
12,3,Kelly Donovan,nurse,general_medicine,False
13,4,Kelly Donovan,nurse,general_medicine,True
14,4,Kelly Donovan,nurse,general_medicine,True
15,4,Kelly Donovan,nurse,general_medicine,False
16,4,Kelly Donovan,nurse,general_medicine,False
17,4,Kelly Donovan,nurse,general_medicine,True
18,5,Kelly Donovan,nurse,general_medicine,False
19,5,Kelly Donovan,nurse,general_medicine,True
20,5,Kelly Donovan,nurse,general_medicine,True
21,5,Kelly Donovan,nurse,general_medicine,False
22,6,Kelly Donovan,nurse,general_medicine,True
23,6,Kelly Donovan,nurse,general_medicine,True
24,6,Kelly Donovan,nurse,general_medicine,False
25,6,Kelly Donovan,nurse,general_medicine,True
26,7,Kelly Donovan,nurse,general_medicine,True
27,7,Kelly Donovan,nurse,general_medicine,False
28,7,Kelly Donovan,nurse,general_medicine,True
29,7,Kelly Donovan,nurse,general_medicine,True
30,7,Kelly Donovan,nurse,general_medicine,False
31,8,Kelly Donovan,nurse,general_medicine,True
32,8,Kelly Donovan,nurse,general_medicine,True
33,8,Kelly Donovan,nurse,general_medicine,False
34,8,Kelly Donovan,nurse,general_medicine,False
35,9,Kelly Donovan,nurse,general_medicine,False
36,9,Kelly Donovan,nurse,general_medicine,False
37,9,Kelly Donovan,nurse,general_medicine,True
38,9,Kelly Donovan,nurse,general_medicine,True
39,10,Kelly Donovan,nurse,general_medicine,False
40,10,Kelly Donovan,nurse,general_medicine,True
41,10,Kelly Donovan,nurse,general_medicine,True
42,10,Kelly Donovan,nurse,general_medicine,False
43,10,Kelly Donovan,nurse,general_medicine,True
44,11,Kelly Donovan,nurse,general_medicine,True
45,11,Kelly Donovan,nurse,general_medicine,False
46,11,Kelly Donovan,nurse,general_medicine,True
47,11,Kelly Donovan,nurse,general_medicine,True
48,12,Kelly Donovan,nurse,general_medicine,False
49,12,Kelly Donovan,nurse,general_medicine,True
50,12,Kelly Donovan,nurse,general_medicine,True
51,12,Kelly Donovan,nurse,general_medicine,False
52,13,Kelly Donovan,nurse,general_medicine,True
1,1,Mike Allen,nurse,general_medicine,True
2,1,Mike Allen,nurse,general_medicine,True
3,1,Mike Allen,nurse,general_medicine,False
4,1,Mike Allen,nurse,general_medicine,True
5,2,Mike Allen,nurse,general_medicine,True
6,2,Mike Allen,nurse,general_medicine,False
7,2,Mike Allen,nurse,general_medicine,True
8,2,Mike Allen,nurse,general_medicine,True
9,3,Mike Allen,nurse,general_medicine,False
10,3,Mike Allen,nurse,general_medicine,True
11,3,Mike Allen,nurse,general_medicine,True
12,3,Mike Allen,nurse,general_medicine,False
13,4,Mike Allen,nurse,general_medicine,True
14,4,Mike Allen,nurse,general_medicine,True
15,4,Mike Allen,nurse,general_medicine,False
16,4,Mike Allen,nurse,general_medicine,True
17,4,Mike Allen,nurse,general_medicine,True
18,5,Mike Allen,nurse,general_medicine,False
19,5,Mike Allen,nurse,general_medicine,True
20,5,Mike Allen,nurse,general_medicine,True
21,5,Mike Allen,nurse,general_medicine,False
22,6,Mike Allen,nurse,general_medicine,False
23,6,Mike Allen,nurse,general_medicine,True
24,6,Mike Allen,nurse,general_medicine,False
25,6,Mike Allen,nurse,general_medicine,True
26,7,Mike Allen,nurse,general_medicine,True
27,7,Mike Allen,nurse,general_medicine,False
28,7,Mike Allen,nurse,general_medicine,True
29,7,Mike Allen,nurse,general_medicine,True
30,7,Mike Allen,nurse,general_medicine,False
31,8,Mike Allen,nurse,general_medicine,False
32,8,Mike Allen,nurse,general_medicine,True
33,8,Mike Allen,nurse,general_medicine,False
34,8,Mike Allen,nurse,general_medicine,True
35,9,Mike Allen,nurse,general_medicine,True
36,9,Mike Allen,nurse,general_medicine,False
37,9,Mike Allen,nurse,general_medicine,False
38,9,Mike Allen,nurse,general_medicine,False
39,10,Mike Allen,nurse,general_medicine,False
40,10,Mike Allen,nurse,general_medicine,True
41,10,Mike Allen,nurse,general_medicine,True
42,10,Mike Allen,nurse,general_medicine,False
43,10,Mike Allen,nurse,general_medicine,True
44,11,Mike Allen,nurse,general_medicine,True
45,11,Mike Allen,nurse,general_medicine,False
46,11,Mike Allen,nurse,general_medicine,True
47,11,Mike Allen,nurse,general_medicine,False
48,12,Mike Allen,nurse,general_medicine,False
49,12,Mike Allen,nurse,general_medicine,True
50,12,Mike Allen,nurse,general_medicine,True
51,12,Mike Allen,nurse,general_medicine,False
52,13,Mike Allen,nurse,general_medicine,True
1,1,Michael Evans,nurse,general_medicine,True
2,1,Michael Evans,nurse,general_medicine,True
3,1,Michael Evans,nurse,general_medicine,False
4,1,Michael Evans,nurse,general_medicine,True
5,2,Michael Evans,nurse,general_medicine,True
6,2,Michael Evans,nurse,general_medicine,False
7,2,Michael Evans,nurse,general_medicine,True
8,2,Michael Evans,nurse,general_medicine,True
9,3,Michael Evans,nurse,general_medicine,False
10,3,Michael Evans,nurse,general_medicine,False
11,3,Michael Evans,nurse,general_medicine,True
12,3,Michael Evans,nurse,general_medicine,False
13,4,Michael Evans,nurse,general_medicine,True
14,4,Michael Evans,nurse,general_medicine,True
15,4,Michael Evans,nurse,general_medicine,False
16,4,Michael Evans,nurse,general_medicine,True
17,4,Michael Evans,nurse,general_medicine,True
18,5,Michael Evans,nurse,general_medicine,False
19,5,Michael Evans,nurse,general_medicine,True
20,5,Michael Evans,nurse,general_medicine,True
21,5,Michael Evans,nurse,general_medicine,False
22,6,Michael Evans,nurse,general_medicine,True
23,6,Michael Evans,nurse,general_medicine,False
24,6,Michael Evans,nurse,general_medicine,False
25,6,Michael Evans,nurse,general_medicine,True
26,7,Michael Evans,nurse,general_medicine,True
27,7,Michael Evans,nurse,general_medicine,False
28,7,Michael Evans,nurse,general_medicine,True
29,7,Michael Evans,nurse,general_medicine,True
30,7,Michael Evans,nurse,general_medicine,False
31,8,Michael Evans,nurse,general_medicine,True
32,8,Michael Evans,nurse,general_medicine,True
33,8,Michael Evans,nurse,general_medicine,False
34,8,Michael Evans,nurse,general_medicine,True
35,9,Michael Evans,nurse,general_medicine,True
36,9,Michael Evans,nurse,general_medicine,False
37,9,Michael Evans,nurse,general_medicine,True
38,9,Michael Evans,nurse,general_medicine,True
39,10,Michael Evans,nurse,general_medicine,False
