week,month,staff_id,staff_name,role,service,present
27,7,STF-5157d809,Amber Kidd,doctor,general_medicine,False
28,7,STF-5157d809,Amber Kidd,doctor,general_medicine,True
29,7,STF-5157d809,Amber Kidd,doctor,general_medicine,True
30,7,STF-5157d809,Amber Kidd,doctor,general_medicine,False
31,8,STF-5157d809,Amber Kidd,doctor,general_medicine,True
32,8,STF-5157d809,Amber Kidd,doctor,general_medicine,True
33,8,STF-5157d809,Amber Kidd,doctor,general_medicine,False
34,8,STF-5157d809,Amber Kidd,doctor,general_medicine,True
35,9,STF-5157d809,Amber Kidd,doctor,general_medicine,False
36,9,STF-5157d809,Amber Kidd,doctor,general_medicine,False
37,9,STF-5157d809,Amber Kidd,doctor,general_medicine,True
38,9,STF-5157d809,Amber Kidd,doctor,general_medicine,False
39,10,STF-5157d809,Amber Kidd,doctor,general_medicine,False
40,10,STF-5157d809,Amber Kidd,doctor,general_medicine,False
41,10,STF-5157d809,Amber Kidd,doctor,general_medicine,True
42,10,STF-5157d809,Amber Kidd,doctor,general_medicine,False
43,10,STF-5157d809,Amber Kidd,doctor,general_medicine,True
44,11,STF-5157d809,Amber Kidd,doctor,general_medicine,False
45,11,STF-5157d809,Amber Kidd,doctor,general_medicine,False
46,11,STF-5157d809,Amber Kidd,doctor,general_medicine,False
47,11,STF-5157d809,Amber Kidd,doctor,general_medicine,False
48,12,STF-5157d809,Amber Kidd,doctor,general_medicine,False
49,12,STF-5157d809,Amber Kidd,doctor,general_medicine,True
50,12,STF-5157d809,Amber Kidd,doctor,general_medicine,True
51,12,STF-5157d809,Amber Kidd,doctor,general_medicine,False
52,13,STF-5157d809,Amber Kidd,doctor,general_medicine,True
1,1,STF-a1420039,Tracy House,doctor,general_medicine,True
2,1,STF-a1420039,Tracy House,doctor,general_medicine,True
3,1,STF-a1420039,Tracy House,doctor,general_medicine,False
4,1,STF-a1420039,Tracy House,doctor,general_medicine,True
5,2,STF-a1420039,Tracy House,doctor,general_medicine,True
6,2,STF-a1420039,Tracy House,doctor,general_medicine,False
7,2,STF-a1420039,Tracy House,doctor,general_medicine,False
8,2,STF-a1420039,Tracy House,doctor,general_medicine,True
9,3,STF-a1420039,Tracy House,doctor,general_medicine,False
10,3,STF-a1420039,Tracy House,doctor,general_medicine,True
11,3,STF-a1420039,Tracy House,doctor,general_medicine,True
12,3,STF-a1420039,Tracy House,doctor,general_medicine,False
13,4,STF-a1420039,Tracy House,doctor,general_medicine,True
14,4,STF-a1420039,Tracy House,doctor,general_medicine,True
15,4,STF-a1420039,Tracy House,doctor,general_medicine,False
16,4,STF-a1420039,Tracy House,doctor,general_medicine,True
17,4,STF-a1420039,Tracy House,doctor,general_medicine,True
18,5,STF-a1420039,Tracy House,doctor,general_medicine,False
19,5,STF-a1420039,Tracy House,doctor,general_medicine,True
20,5,STF-a1420039,Tracy House,doctor,general_medicine,True
21,5,STF-a1420039,Tracy House,doctor,general_medicine,False
22,6,STF-a1420039,Tracy House,doctor,general_medicine,True
23,6,STF-a1420039,Tracy House,doctor,general_medicine,False
24,6,STF-a1420039,Tracy House,doctor,general_medicine,False
25,6,STF-a1420039,Tracy House,doctor,general_medicine,False
26,7,STF-a1420039,Tracy House,doctor,general_medicine,True
27,7,STF-a1420039,Tracy House,doctor,general_medicine,False
28,7,STF-a1420039,Tracy House,doctor,general_medicine,True
29,7,STF-a1420039,Tracy House,doctor,general_medicine,True
30,7,STF-a1420039,Tracy House,doctor,general_medicine,False
31,8,STF-a1420039,Tracy House,doctor,general_medicine,False
32,8,STF-a1420039,Tracy House,doctor,general_medicine,True
33,8,STF-a1420039,Tracy House,doctor,general_medicine,False
34,8,STF-a1420039,Tracy House,doctor,general_medicine,True
35,9,STF-a1420039,Tracy House,doctor,general_medicine,True
36,9,STF-a1420039,Tracy House,doctor,general_medicine,False
37,9,STF-a1420039,Tracy House,doctor,general_medicine,True
38,9,STF-a1420039,Tracy House,doctor,general_medicine,True
39,10,STF-a1420039,Tracy House,doctor,general_medicine,False
40,10,STF-a1420039,Tracy House,doctor,general_medicine,True
41,10,STF-a1420039,Tracy House,doctor,general_medicine,True
42,10,STF-a1420039,Tracy House,doctor,general_medicine,False
43,10,STF-a1420039,Tracy House,doctor,general_medicine,True
44,11,STF-a1420039,Tracy House,doctor,general_medicine,True
45,11,STF-a1420039,Tracy House,doctor,general_medicine,False
46,11,STF-a1420039,Tracy House,doctor,general_medicine,True
47,11,STF-a1420039,Tracy House,doctor,general_medicine,True
48,12,STF-a1420039,Tracy House,doctor,general_medicine,False
49,12,STF-a1420039,Tracy House,doctor,general_medicine,True
50,12,STF-a1420039,Tracy House,doctor,general_medicine,True
51,12,STF-a1420039,Tracy House,doctor,general_medicine,False
52,13,STF-a1420039,Tracy House,doctor,general_medicine,False
1,1,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
2,1,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
3,1,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
4,1,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
5,2,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
6,2,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
7,2,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
8,2,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
9,3,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
10,3,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
11,3,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
12,3,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
13,4,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
14,4,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
15,4,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
16,4,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
17,4,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
18,5,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
19,5,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
20,5,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
21,5,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
22,6,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
23,6,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
24,6,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
25,6,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
26,7,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
27,7,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
28,7,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
29,7,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
30,7,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
31,8,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
32,8,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
33,8,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
34,8,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
35,9,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
36,9,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
37,9,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
38,9,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
39,10,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
40,10,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
41,10,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
42,10,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
43,10,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
44,11,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
45,11,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
46,11,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
47,11,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
48,12,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
49,12,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
50,12,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
51,12,STF-8b6412dc,Carol Tucker,doctor,general_medicine,False
52,13,STF-8b6412dc,Carol Tucker,doctor,general_medicine,True
1,1,STF-ec102fe1,James Brown,doctor,general_medicine,True
2,1,STF-ec102fe1,James Brown,doctor,general_medicine,True
3,1,STF-ec102fe1,James Brown,doctor,general_medicine,False
4,1,STF-ec102fe1,James Brown,doctor,general_medicine,True
5,2,STF-ec102fe1,James Brown,doctor,general_medicine,True
6,2,STF-ec102fe1,James Brown,doctor,general_medicine,False
7,2,STF-ec102fe1,James Brown,doctor,general_medicine,True
8,2,STF-ec102fe1,James Brown,doctor,general_medicine,True
9,3,STF-ec102fe1,James Brown,doctor,general_medicine,False
10,3,STF-ec102fe1,James Brown,doctor,general_medicine,True
11,3,STF-ec102fe1,James Brown,doctor,general_medicine,True
12,3,STF-ec102fe1,James Brown,doctor,general_medicine,False
13,4,STF-ec102fe1,James Brown,doctor,general_medicine,True
14,4,STF-ec102fe1,James Brown,doctor,general_medicine,False
15,4,STF-ec102fe1,James Brown,doctor,general_medicine,False
16,4,STF-ec102fe1,James Brown,doctor,general_medicine,True
17,4,STF-ec102fe1,James Brown,doctor,general_medicine,True
18,5,STF-ec102fe1,James Brown,doctor,general_medicine,False
19,5,STF-ec102fe1,James Brown,doctor,general_medicine,True
20,5,STF-ec102fe1,James Brown,doctor,general_medicine,True
21,5,STF-ec102fe1,James Brown,doctor,general_medicine,False
22,6,STF-ec102fe1,James Brown,doctor,general_medicine,True
23,6,STF-ec102fe1,James Brown,doctor,general_medicine,True
24,6,STF-ec102fe1,James Brown,doctor,general_medicine,False
25,6,STF-ec102fe1,James Brown,doctor,general_medicine,True
26,7,STF-ec102fe1,James Brown,doctor,general_medicine,False
27,7,STF-ec102fe1,James Brown,doctor,general_medicine,False
28,7,STF-ec102fe1,James Brown,doctor,general_medicine,False
29,7,STF-ec102fe1,James Brown,doctor,general_medicine,True
30,7,STF-ec102fe1,James Brown,doctor,general_medicine,False
31,8,STF-ec102fe1,James Brown,doctor,general_medicine,True
32,8,STF-ec102fe1,James Brown,doctor,general_medicine,False
33,8,STF-ec102fe1,James Brown,doctor,general_medicine,False
34,8,STF-ec102fe1,James Brown,doctor,general_medicine,True
35,9,STF-ec102fe1,James Brown,doctor,general_medicine,False
36,9,STF-ec102fe1,James Brown,doctor,general_medicine,False
37,9,STF-ec102fe1,James Brown,doctor,general_medicine,True
38,9,STF-ec102fe1,James Brown,doctor,general_medicine,True
39,10,STF-ec102fe1,James Brown,doctor,general_medicine,False
40,10,STF-ec102fe1,James Brown,doctor,general_medicine,True
41,10,STF-ec102fe1,James Brown,doctor,general_medicine,True
42,10,STF-ec102fe1,James Brown,doctor,general_medicine,False
43,10,STF-ec102fe1,James Brown,doctor,general_medicine,True
44,11,STF-ec102fe1,James Brown,doctor,general_medicine,False
45,11,STF-ec102fe1,James Brown,doctor,general_medicine,False
46,11,STF-ec102fe1,James Brown,doctor,general_medicine,True
47,11,STF-ec102fe1,James Brown,doctor,general_medicine,True
48,12,STF-ec102fe1,James Brown,doctor,general_medicine,False
49,12,STF-ec102fe1,James Brown,doctor,general_medicine,True
50,12,STF-ec102fe1,James Brown,doctor,general_medicine,True
51,12,STF-ec102fe1,James Brown,doctor,general_medicine,False
52,13,STF-ec102fe1,James Brown,doctor,general_medicine,True
1,1,STF-e0c7759c,William Baker,nurse,general_medicine,True
2,1,STF-e0c7759c,William Baker,nurse,general_medicine,True
3,1,STF-e0c7759c,William Baker,nurse,general_medicine,False
4,1,STF-e0c7759c,William Baker,nurse,general_medicine,True
5,2,STF-e0c7759c,William Baker,nurse,general_medicine,False
6,2,STF-e0c7759c,William Baker,nurse,general_medicine,False
7,2,STF-e0c7759c,William Baker,nurse,general_medicine,True
8,2,STF-e0c7759c,William Baker,nurse,general_medicine,True
9,3,STF-e0c7759c,William Baker,nurse,general_medicine,False
10,3,STF-e0c7759c,William Baker,nurse,general_medicine,True
11,3,STF-e0c7759c,William Baker,nurse,general_medicine,True
12,3,STF-e0c7759c,William Baker,nurse,general_medicine,False
13,4,STF-e0c7759c,William Baker,nurse,general_medicine,True
14,4,STF-e0c7759c,William Baker,nurse,general_medicine,False
15,4,STF-e0c7759c,William Baker,nurse,general_medicine,False
16,4,STF-e0c7759c,William Baker,nurse,general_medicine,True
17,4,STF-e0c7759c,William Baker,nurse,general_medicine,True
18,5,STF-e0c7759c,William Baker,nurse,general_medicine,False
19,5,STF-e0c7759c,William Baker,nurse,general_medicine,True
20,5,STF-e0c7759c,William Baker,nurse,general_medicine,True
21,5,STF-e0c7759c,William Baker,nurse,general_medicine,False
22,6,STF-e0c7759c,William Baker,nurse,general_medicine,False
23,6,STF-e0c7759c,William Baker,nurse,general_medicine,True
24,6,STF-e0c7759c,William Baker,nurse,general_medicine,False
25,6,STF-e0c7759c,William Baker,nurse,general_medicine,True
26,7,STF-e0c7759c,William Baker,nurse,general_medicine,True
27,7,STF-e0c7759c,William Baker,nurse,general_medicine,False
28,7,STF-e0c7759c,William Baker,nurse,general_medicine,True
29,7,STF-e0c7759c,William Baker,nurse,general_medicine,True
30,7,STF-e0c7759c,William Baker,nurse,general_medicine,False
31,8,STF-e0c7759c,William Baker,nurse,general_medicine,False
32,8,STF-e0c7759c,William Baker,nurse,general_medicine,True
33,8,STF-e0c7759c,William Baker,nurse,general_medicine,False
34,8,STF-e0c7759c,William Baker,nurse,general_medicine,True
35,9,STF-e0c7759c,William Baker,nurse,general_medicine,True
36,9,STF-e0c7759c,William Baker,nurse,general_medicine,False
37,9,STF-e0c7759c,William Baker,nurse,general_medicine,True
38,9,STF-e0c7759c,William Baker,nurse,general_medicine,True
39,10,STF-e0c7759c,William Baker,nurse,general_medicine,False
40,10,STF-e0c7759c,William Baker,nurse,general_medicine,True
41,10,STF-e0c7759c,William Baker,nurse,general_medicine,True
42,10,STF-e0c7759c,William Baker,nurse,general_medicine,False
43,10,STF-e0c7759c,William Baker,nurse,general_medicine,True
44,11,STF-e0c7759c,William Baker,nurse,general_medicine,True
45,11,STF-e0c7759c,William Baker,nurse,general_medicine,False
46,11,STF-e0c7759c,William Baker,nurse,general_medicine,True
47,11,STF-e0c7759c,William Baker,nurse,general_medicine,True
48,12,STF-e0c7759c,William Baker,nurse,general_medicine,False
49,12,STF-e0c7759c,William Baker,nurse,general_medicine,True
50,12,STF-e0c7759c,William Baker,nurse,general_medicine,True
51,12,STF-e0c7759c,William Baker,nurse,general_medicine,False
52,13,STF-e0c7759c,William Baker,nurse,general_medicine,False
1,1,STF-26466758,Jordan Henderson,nurse,general_medicine,True
2,1,STF-26466758,Jordan Henderson,nurse,general_medicine,True
3,1,STF-26466758,Jordan Henderson,nurse,general_medicine,False
4,1,STF-26466758,Jordan Henderson,nurse,general_medicine,False
5,2,STF-26466758,Jordan Henderson,nurse,general_medicine,True
6,2,STF-26466758,Jordan Henderson,nurse,general_medicine,False
7,2,STF-26466758,Jordan Henderson,nurse,general_medicine,True
8,2,STF-26466758,Jordan Henderson,nurse,general_medicine,True
9,3,STF-26466758,Jordan Henderson,nurse,general_medicine,False
10,3,STF-26466758,Jordan Henderson,nurse,general_medicine,True
11,3,STF-26466758,Jordan Henderson,nurse,general_medicine,True
12,3,STF-26466758,Jordan Henderson,nurse,general_medicine,False
13,4,STF-26466758,Jordan Henderson,nurse,general_medicine,True
14,4,STF-26466758,Jordan Henderson,nurse,general_medicine,False
15,4,STF-26466758,Jordan Henderson,nurse,general_medicine,False
16,4,STF-26466758,Jordan Henderson,nurse,general_medicine,True
17,4,STF-26466758,Jordan Henderson,nurse,general_medicine,True
18,5,STF-26466758,Jordan Henderson,nurse,general_medicine,False
19,5,STF-26466758,Jordan Henderson,nurse,general_medicine,True
20,5,STF-26466758,Jordan Henderson,nurse,general_medicine,True
21,5,STF-26466758,Jordan Henderson,nurse,general_medicine,False
22,6,STF-26466758,Jordan Henderson,nurse,general_medicine,True
23,6,STF-26466758,Jordan Henderson,nurse,general_medicine,True
24,6,STF-26466758,Jordan Henderson,nurse,general_medicine,False
25,6,STF-26466758,Jordan Henderson,nurse,general_medicine,True
26,7,STF-26466758,Jordan Henderson,nurse,general_medicine,True
27,7,STF-26466758,Jordan Henderson,nurse,general_medicine,False
28,7,STF-26466758,Jordan Henderson,nurse,general_medicine,True
29,7,STF-26466758,Jordan Henderson,nurse,general_medicine,True
30,7,STF-26466758,Jordan Henderson,nurse,general_medicine,False
31,8,STF-26466758,Jordan Henderson,nurse,general_medicine,False
32,8,STF-26466758,Jordan Henderson,nurse,general_medicine,False
33,8,STF-26466758,Jordan Henderson,nurse,general_medicine,False
34,8,STF-26466758,Jordan Henderson,nurse,general_medicine,True
35,9,STF-26466758,Jordan Henderson,nurse,general_medicine,True
36,9,STF-26466758,Jordan Henderson,nurse,general_medicine,False
37,9,STF-26466758,Jordan Henderson,nurse,general_medicine,True
38,9,STF-26466758,Jordan Henderson,nurse,general_medicine,True
39,10,STF-26466758,Jordan Henderson,nurse,general_medicine,False
40,10,STF-26466758,Jordan Henderson,nurse,general_medicine,True
41,10,STF-26466758,Jordan Henderson,nurse,general_medicine,True
42,10,STF-26466758,Jordan Henderson,nurse,general_medicine,False
43,10,STF-26466758,Jordan Henderson,nurse,general_medicine,True
44,11,STF-26466758,Jordan Henderson,nurse,general_medicine,True
45,11,STF-26466758,Jordan Henderson,nurse,general_medicine,False
46,11,STF-26466758,Jordan Henderson,nurse,general_medicine,True
47,11,STF-26466758,Jordan Henderson,nurse,general_medicine,True
48,12,STF-26466758,Jordan Henderson,nurse,general_medicine,False
49,12,STF-26466758,Jordan Henderson,nurse,general_medicine,True
50,12,STF-26466758,Jordan Henderson,nurse,general_medicine,True
51,12,STF-26466758,Jordan Henderson,nurse,general_medicine,False
52,13,STF-26466758,Jordan Henderson,nurse,general_medicine,True
1,1,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
2,1,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
3,1,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
4,1,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
5,2,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
6,2,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
7,2,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
8,2,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
9,3,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
10,3,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
11,3,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
12,3,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
13,4,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
14,4,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
15,4,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
16,4,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
17,4,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
18,5,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
19,5,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
20,5,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
21,5,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
22,6,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
23,6,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
24,6,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
25,6,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
26,7,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
27,7,STF-4f1df27e,Whitney Peters,nurse,general_medicine,False
28,7,STF-4f1df27e,Whitney Peters,nurse,general_medicine,True
